Brand,Model,Category,Fuel_Type,Typ,Start_Year,End_Year,HSN_TSN
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,7 dCi 145, Pro",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,7 dCi 170 DCT, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,7 dCi 170, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,7 dCi 95, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,7 dCi 95, Eco",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,7 dCi 95, Pro",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,9 dCi 120, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,9 dCi 120, Pro",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,9 dCi 121, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,9 dCi 121, Eco",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,9 dCi 121, Pro",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,9 dCi 125, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,9 dCi 125, Pro",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,9 dCi 145 DCT, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,9 dCi 145, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,9 dCi 145, Pro",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,9 dCi 170 DCT, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,9 dCi 170, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,9 dCi 95, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,9 dCi 95, Eco",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L1H1 2,9 dCi 95, Pro",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L2H1 2,9 dCi 120, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L2H1 2,9 dCi 120, Pro",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L2H1 2,9 dCi 121, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L2H1 2,9 dCi 121, Eco",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L2H1 2,9 dCi 121, Pro",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L2H1 2,9 dCi 125, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L2H1 2,9 dCi 125, Pro",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L2H1 2,9 dCi 145 DCT, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L2H1 2,9 dCi 145, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L2H1 2,9 dCi 145, Pro",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L2H1 2,9 dCi 170 DCT, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L2H1 2,9 dCi 170, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L2H2 2,9 dCi 125, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L2H2 2,9 dCi 125, Pro",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L2H2 2,9 dCi 145, Comfort",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L2H2 2,9 dCi 145, Pro",2016,2021,N/A
NISSAN,Nv300,旅行車,柴油,"NV300 L2H2 2,9 dCi 170, Comfort",2016,2021,N/A
NISSAN,Pixo,轎車,汽油,"Pixo 1.0 Automatik, acenta",2009,2013,N/A
NISSAN,Pixo,轎車,汽油,"Pixo 1.0 Automatik, more",2009,2013,N/A
NISSAN,Pixo,轎車,汽油,"Pixo 1.0, acenta",2009,2013,N/A
NISSAN,Pixo,轎車,汽油,"Pixo 1.0, more",2009,2013,N/A
NISSAN,Pixo,轎車,汽油,"Pixo 1.0, visia",2009,2013,N/A
NISSAN,Primastar,精選型,柴油,"Priimastar L2H1 2,9 dCi 150 Autm., comfort",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,7 dCi 100",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,7 dCi 115 QS, comfort",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,7 dCi 115, comfort",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,7 dCi 115, premium",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,7 dCi 115, pro",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,7 dCi 140",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,7 dCi 150 Autm., comfort",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,7 dCi 150 Autm., premium",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,7 dCi 150 Autm., pro",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,7 dCi 150, comfort",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,7 dCi 150, premium",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,7 dCi 150, pro",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,7 dCi 80",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,7 dCi 90, comfort",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,7 dCi 90, premium",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,7 dCi 90, pro",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,7 dCii 90, pro",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,9 dCi 100",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,9 dCi 115 QS, comfort",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,9 dCi 115, comfort",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,9 dCi 115, premium",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,9 dCi 115, pro",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,9 dCi 140",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,9 dCi 150 Autm., comfort",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,9 dCi 150 Autm., pro",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,9 dCi 150 L1H1 Autm., premium",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,9 dCi 150, premium",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,9 dCi 150, pro",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,9 dCi 80",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,9 dCi 90, comfort",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,9 dCi 90, premium",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,9 dCi 90, pro",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L1H1 2,9dCi 150, comfort",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H1 2,9 dCi 100",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H1 2,9 dCi 115  QS, comfort",2002,2014,N/A
NISSAN,Primastar,精選型,柴油,"Primastar L2H1 2,9 dCi 115, comfort",2002,2014,N/A
